date_time	max_temp	min_temp	avg_temp	precip_water	snow	snow_ice_depth
10/25/2015	75	58	66.5	0	0	0
10/24/2015	73	58	65.5	0	0	0
10/23/2015	82	45	63.5	0	0	0
10/22/2015	78	41	59.5	0	0	0
10/21/2015	74	37	55.5	0	0	0
10/20/2015	68	34	51	0	0	0
10/19/2015	62	34	48	0	0	0
10/18/2015	61	40	50.5	0	0	0
10/17/2015	69	37	53	0	0	0
10/16/2015	74	50	62	0	0	0
10/15/2015	75	45	60	0	0	0
10/14/2015	76	46	61	0	0	0
10/13/2015	78	58	68	0.01	0	0
10/12/2015	76	52	64	0	0	0
10/11/2015	74	54	64	0.0001	0	0
10/10/2015	68	55	61.5	0.69	0	0
10/9/2015	81	60	70.5	0	0	0
10/8/2015	81	55	68	0	0	0
10/7/2015	81	48	64.5	0	0	0
10/6/2015	75	51	63	0	0	0
10/5/2015	71	57	64	0.05	0	0
10/4/2015	70	58	64	0.0001	0	0
10/3/2015	62	51	56.5	1.77	0	0
10/2/2015	60	52	56	1.31	0	0
10/1/2015	71	58	64.5	0.02	0	0
9/30/2015	87	71	79	0.28	0	0
9/29/2015	80	73	76.5	0.27	0	0
9/28/2015	76	70	73	0.06	0	0
9/27/2015	71	63	67	0.15	0	0
9/26/2015	68	64	66	0.1	0	0
9/25/2015	69	61	65	0.43	0	0
9/24/2015	73	61	67	0.28	0	0
9/23/2015	79	63	71	0	0	0
9/22/2015	72	63	67.5	0.0001	0	0
9/21/2015	78	63	70.5	0	0	0
9/20/2015	91	59	75	0	0	0
9/19/2015	88	58	73	0	0	0
9/18/2015	87	58	72.5	0	0	0
9/17/2015	84	54	69	0	0	0
9/16/2015	79	52	65.5	0	0	0
9/15/2015	81	49	65	0	0	0
9/14/2015	78	45	61.5	0	0	0
9/13/2015	76	52	64	0	0	0
9/12/2015	77	65	71	0.01	0	0
9/11/2015	84	71	77.5	0.31	0	0
9/10/2015	90	70	80	0.63	0	0
9/9/2015	86	71	78.5	0.23	0	0
9/8/2015	88	68	78	0	0	0
9/7/2015	86	69	77.5	0.0001	0	0
9/6/2015	88	67	77.5	0	0	0
9/5/2015	86	69	77.5	0	0	0
9/4/2015	94	69	81.5	0	0	0
9/3/2015	92	71	81.5	0	0	0
9/2/2015	94	69	81.5	0.0001	0	0
9/1/2015	93	66	79.5	0	0	0
8/31/2015	89	67	78	0.0001	0	0
8/30/2015	83	67	75	0.11	0	0
8/29/2015	86	59	72.5	0	0	0
8/28/2015	87	63	75	0	0	0
8/27/2015	86	66	76	0	0	0
8/26/2015	85	67	76	0	0	0
8/25/2015	89	69	79	0	0	0
8/24/2015	92	69	80.5	0	0	0
8/23/2015	85	71	78	1.19	0	0
8/22/2015	88	70	79	0	0	0
8/21/2015	89	71	80	0	0	0
8/20/2015	92	73	82.5	0.65	0	0
8/19/2015	92	74	83	0.54	0	0
8/18/2015	89	72	80.5	0.12	0	0
8/17/2015	92	72	82	0.0001	0	0
8/16/2015	93	67	80	0	0	0
8/15/2015	92	65	78.5	0.74	0	0
8/14/2015	92	69	80.5	0.01	0	0
8/13/2015	90	63	76.5	0	0	0
8/12/2015	90	65	77.5	0	0	0
8/11/2015	90	68	79	0.19	0	0
8/10/2015	91	73	82	0.14	0	0
8/9/2015	90	72	81	0	0	0
8/8/2015	90	70	80	0	0	0
8/7/2015	87	71	79	0.0001	0	0
8/6/2015	92	70	81	0.07	0	0
8/5/2015	99	69	84	0.08	0	0
8/4/2015	99	71	85	0	0	0
8/3/2015	95	68	81.5	0	0	0
8/2/2015	93	67	80	0	0	0
8/1/2015	94	67	80.5	0	0	0
7/31/2015	93	71	82	0	0	0
7/30/2015	97	74	85.5	0.19	0	0
7/29/2015	92	72	82	0.0001	0	0
7/28/2015	92	72	82	0.04	0	0
7/27/2015	95	71	83	0.0001	0	0
7/26/2015	93	72	82.5	0	0	0
7/25/2015	91	68	79.5	0	0	0
7/24/2015	88	71	79.5	0	0	0
7/23/2015	94	74	84	0.21	0	0
7/22/2015	95	71	83	0	0	0
7/21/2015	98	73	85.5	0.0001	0	0
7/20/2015	98	73	85.5	0	0	0
7/19/2015	96	70	83	0	0	0
7/18/2015	96	72	84	0.62	0	0
7/17/2015	94	73	83.5	0	0	0
7/16/2015	91	68	79.5	0	0	0
7/15/2015	92	69	80.5	0.0001	0	0
7/14/2015	90	70	80	0.01	0	0
7/13/2015	96	72	84	0.02	0	0
7/12/2015	92	71	81.5	0.01	0	0
